date_time,Netflix,Twitter,DailyMotion,Google,Deezer
2019-04-14 08:54:00,203594758.63212532,150164501.19410732,208082742.3014016,324644133.11688226,325664141.3340661
2019-04-14 09:00:00,364154922.90574086,195401355.70013723,142878635.96269962,373340043.53764594,172320220.40925977
2019-04-14 09:06:00,371675698.6601913,144733922.54622683,119651745.05362992,251306710.79240417,325234459.7346614
2019-04-14 09:12:00,228227960.4822113,182118200.40285224,182143495.06865168,587648248.9177276,699984577.4313451
2019-04-14 09:18:00,551643767.4761877,213675661.91385847,129826752.21270804,256860194.04426223,719724194.3506312
2019-04-14 09:24:00,1657323970.8283627,269493420.06996745,145907369.72560102,798192334.9261346,608338802.9867543
2019-04-14 09:30:00,702674400.90131,225706168.4050145,93993146.72942604,919001081.1924065,273750189.8209641
2019-04-14 09:36:00,115811897.28909984,332051486.94394314,128982292.92445044,556660292.1056862,203346786.74272648
2019-04-14 09:42:00,211994234.60423437,344717371.0534412,170318313.02187833,338692663.5749727,296138482.8559544
2019-04-14 09:48:00,74105264.17805171,233313181.50456256,192570321.23835912,398868736.0246769,259241845.11489007
2019-04-14 09:54:00,256534865.3049349,222939133.75062528,46872403.64758832,536875859.6809611,181522378.80174732
2019-04-14 10:00:00,676603427.7678673,357385804.3180622,112340880.1395551,464957889.9559613,347143343.5996373
2019-04-14 10:06:00,422577099.14887565,233582425.4907464,22858358.527743176,798860504.7232368,217280267.9875031
2019-04-14 10:12:00,434239510.33555007,320747685.8060833,130651873.9203396,340438581.1702336,197499698.97364077
2019-04-14 10:18:00,210851277.77239817,226539420.62555477,228734758.11898443,521956731.33754635,433297353.2519453
2019-04-14 10:24:00,502238715.7920376,198554401.5132492,99989159.2108076,407509852.27619624,367857164.648974
2019-04-14 10:30:00,350853697.516467,178559504.35411218,35991184.187407896,348176377.8856883,393791566.14694864
2019-04-14 10:36:00,241300274.39229265,184966418.73247448,36786530.54733566,412419249.1454781,222203056.6105905
2019-04-14 10:42:00,216793405.9576383,241526453.85038003,5594161.817136677,460104855.826886,281041421.3229549
2019-04-14 10:48:00,519029389.9957938,230031821.48620385,57917086.95229965,350080827.18436915,419831912.01942253
2019-04-14 10:54:00,309770926.83168745,215803376.03878373,50838719.37409622,716702383.6147287,441986263.75380623
2019-04-14 11:00:00,924720891.305256,305097780.92646474,25304277.564009715,581653722.7749176,399653264.2181235
2019-04-14 11:06:00,1559754165.9628592,308907149.9990832,77706536.58322847,369172153.49569726,288335197.35689545
2019-04-14 11:12:00,1592424886.315919,402313268.21232986,267322376.769164,778536784.5370755,267238006.70987663
2019-04-14 11:18:00,469881213.1074122,257944121.4248424,193536305.7213042,497533461.6938,301155219.5637322
2019-04-14 11:24:00,377467582.157819,321910735.46286535,122264275.17985022,434516302.4641903,347447976.37785333
2019-04-14 11:30:00,273952766.63022614,245040105.6909493,96530650.4141613,769415012.629885,333566165.67351425
2019-04-14 11:36:00,320326562.7110573,272954155.7201413,109044733.05271436,619424614.3593566,279714592.28074247
2019-04-14 11:42:00,605134290.5281364,396117853.3854636,214154292.3699385,462259589.2403594,328905931.51625896
2019-04-14 11:48:00,519794121.8248503,316346834.48880875,35702962.08019897,506075970.06892097,412451204.41368383
2019-04-14 11:54:00,758576957.6103632,333705753.0280343,145699978.87793708,691766072.4061989,512094741.3256728
2019-04-14 12:00:00,1362552410.260926,376214674.6235677,158929938.8716982,777303367.0402949,418120608.9602888
2019-04-14 12:06:00,555276233.2723423,388754714.09218526,129008672.65765384,610240169.2496442,526230345.8740349
2019-04-14 12:12:00,403317917.4626369,386244891.9920443,92644968.34949516,440800232.14866346,315494940.8969301
2019-04-14 12:18:00,526605762.69307333,238695893.77011582,198656960.86328807,481301259.0451099,253298558.1199888
2019-04-14 12:24:00,612154286.8948917,252520048.16892692,110581020.48503976,497111895.9419663,272166664.6786692
2019-04-14 12:30:00,751125812.2731259,251152849.20448023,80922440.42275152,668278250.6602861,248676289.5534128
2019-04-14 12:36:00,464639062.6403337,323466503.88687336,93494388.38445736,747329137.158247,206198874.75929588
2019-04-14 12:42:00,700672424.6901706,284207745.80350226,77691229.85067382,1229583204.0614147,183349404.2989408
2019-04-14 12:48:00,781262480.9780372,345595930.41555303,233493488.1063425,706862977.6182905,183994796.29464895
2019-04-14 12:54:00,1202064460.0707064,337013459.4393206,102768678.87620844,366005111.71461296,143755232.0669136
2019-04-14 13:00:00,1252608774.4262652,313324223.53186136,97257680.10975827,515826145.45330936,161803475.53806025
2019-04-14 13:06:00,1245499917.516167,283979388.8309547,59832091.77436288,430787274.0884241,191491967.99670684
2019-04-14 13:12:00,1596912155.8286693,278818920.63315743,142989622.96242282,408961588.7691965,194741089.02942532
2019-04-14 13:18:00,1361368411.8226259,287514467.7069313,130492079.19313397,347816397.7305356,248438661.3471688
2019-04-14 13:24:00,902592453.7121245,262471310.21173128,31436121.49235055,555494173.721314,467219884.0636991
2019-04-14 13:30:00,1290436415.4647508,292751642.1934186,94349378.30772556,481059127.5885834,374839610.56589663
2019-04-14 13:36:00,1903089506.6969051,254521051.42845625,77810209.9151062,663589900.4423783,278912779.9515606
2019-04-14 13:42:00,1374767343.1476119,317698388.7958904,38712650.60651682,420937095.4954521,509005507.2693121
2019-04-14 13:48:00,1246290719.6847875,324208742.8501188,62678037.85990994,673720925.8307393,788385420.8844541
2019-04-14 13:54:00,1193828884.8870118,203856659.85053423,89335548.80930139,542522787.8965741,347042370.31845784
2019-04-14 14:00:00,1392942329.5705044,208973380.77910727,65667011.905041605,751300619.2827611,305379821.94670606
2019-04-14 14:06:00,924027147.8377457,304756351.89204407,102471700.62002829,605517458.0292727,354875799.32891685
2019-04-14 14:12:00,1802272415.948891,445689600.76735437,81917871.2850408,577289064.7067299,419664919.5977956
