date_time,Deezer,Twitter,Netflix,DailyMotion,Google
2019-04-27 17:30:00,1251095675.0184474,968135300.9121957,2352465733.937528,1014463220.670156,2984794854.4970064
2019-04-27 17:36:00,1345029980.4166946,1289837178.273275,2301001931.308943,1391100800.2575414,2578295391.824872
2019-04-27 17:42:00,837582810.4099523,1075353316.6330166,2947740853.692143,1848132981.241395,2487399787.2807264
2019-04-27 17:48:00,1202660345.8280928,1135885536.8474345,3507918656.520197,1330771280.132104,2767763012.2091227
2019-04-27 17:54:00,1148407034.9895492,1143969607.458791,2714800493.617733,1921871562.4122503,2747835682.6330595
2019-04-27 18:00:00,1166743244.1479273,1105439160.7616334,3675351962.6831455,1231098317.0817325,2492001269.102935
2019-04-27 18:06:00,1062258234.9686633,845938981.4735777,3214800327.3708725,1026828358.542256,2886514322.302934
2019-04-27 18:12:00,1210252748.3294964,950249973.6730608,4173083249.34584,1270928640.6890955,3166543498.2614346
2019-04-27 18:18:00,1038862490.8399248,1138689383.121222,2737839615.6663013,737479320.2760931,2296732163.2575083
2019-04-27 18:24:00,1337631572.5445056,1159256049.4719114,2194768388.734886,1007895282.1384873,2582092546.28315
2019-04-27 18:30:00,1131092799.8881009,1084192560.9138095,2239737446.2323995,936649907.3223801,2352555117.5900383
2019-04-27 18:36:00,911671956.5954543,1216110037.3716767,3024140764.694403,612453137.959255,2958113653.948653
2019-04-27 18:42:00,1164316815.70944,937383473.7819778,4595010760.518481,813675982.3858768,2955184511.304707
2019-04-27 18:48:00,1339185477.2393289,1022781519.2899492,2960700963.684873,778358888.5755876,2680044352.7329416
2019-04-27 18:54:00,1496027097.2046869,884828644.3331262,2018731900.5144734,816659150.9007494,2921791613.010833
2019-04-27 19:00:00,978334641.3592207,1016505876.6659523,2744215503.5751805,553147062.5957675,2421587881.779395
2019-04-27 19:06:00,1269415445.6319294,940566383.0760722,2380278026.707196,565485248.3112372,3534298655.6079965
2019-04-27 19:12:00,1299669758.288827,1025498741.950348,2013270825.2972293,993869422.2540203,3205848189.2877946
2019-04-27 19:18:00,1054948928.947485,904338858.5715752,2055578522.637497,509517504.6452701,3055639628.4306946
2019-04-27 19:24:00,1228033563.6448474,765720114.9405181,2032978324.9558704,550302752.9497348,3349726830.1660757
2019-04-27 19:30:00,1292713774.7993095,735244490.6030928,3125972204.8093843,594620514.4588139,3597576682.737047
2019-04-27 19:36:00,851513770.1646608,851476460.5506049,2538739508.667045,608794995.0111935,3256009941.841936
2019-04-27 19:42:00,778984512.4208412,806035605.4715384,2564764542.775366,539727530.816807,3224323175.795645
2019-04-27 19:48:00,833247909.8190359,902846651.9594436,2105200618.0756762,545125365.1311768,3461672777.6491237
2019-04-27 19:54:00,838337451.3244642,842033830.6579525,1751304071.3313534,548518683.2401223,2116133849.6313138
2019-04-27 20:00:00,716444721.9188937,830450177.6364278,3200542104.3559337,728304481.1221635,3020479938.896132
2019-04-27 20:06:00,787049062.5282173,710908322.3982457,2926849863.805309,467461760.07872087,2706080637.1825666
2019-04-27 20:12:00,692159155.2913202,631563837.4908428,2414857864.3105245,524619703.45455855,2362567738.8103313
2019-04-27 20:18:00,784520227.1701736,657697699.9472271,2655655809.921941,639489230.1023299,2688459160.0193214
2019-04-27 20:24:00,1239636169.1540058,769857421.3760402,2489510820.854923,781578111.9701258,2565532329.6786156
2019-04-27 20:30:00,1371411745.2106442,504726688.42375886,3008493845.498946,681264760.6347171,2541762473.3101673
2019-04-27 20:36:00,1008400663.8975087,698816626.3681631,3066189587.934988,1046799618.6195928,3119714681.3868036
2019-04-27 20:42:00,863230998.9903175,802198180.7395053,3507421578.7266607,570454374.7980131,2152241138.1823287
2019-04-27 20:48:00,950438902.6433864,898621802.576408,4318057765.286593,476955953.22687596,2583161651.782094
2019-04-27 20:54:00,778964553.9825022,883625538.6636115,4432516758.732055,342897635.340109,2347749812.0435743
2019-04-27 21:00:00,618004519.2264518,704175741.8034497,3487956175.9241033,487992502.63083154,2380315512.082004
2019-04-27 21:06:00,816796900.1422276,798389867.4054344,3686634533.9819283,579462835.9820452,2428649292.181576
2019-04-27 21:12:00,702266192.4085783,702901200.0009059,3163846245.0603423,584639856.4786785,2508311079.2658515
2019-04-27 21:18:00,775227637.4866726,783619920.5550543,3538972580.8425174,521818233.47554237,2371638647.8020964
2019-04-27 21:24:00,1057368421.2630113,831054391.2031213,3457249350.723419,161922199.82399324,2259916094.2034817
2019-04-27 21:30:00,923128176.0155432,735673206.1953964,2713053975.0809603,423668881.04261386,2550172121.8790774
2019-04-27 21:36:00,995960090.1431596,596339759.7133178,2095150637.2433372,586375742.8095826,2290386629.4773674
2019-04-27 21:42:00,966441019.08075,640597300.2112672,3186014948.462932,611892444.3864452,1954891425.3626332
2019-04-27 21:48:00,1084230836.8762329,863368283.4459188,3501835529.812509,401202764.8816232,2100429993.4149542
2019-04-27 21:54:00,1262638192.0192866,886379008.0816574,3934174522.335274,472202640.15339315,2672832576.181178
2019-04-27 22:00:00,791382393.6229937,806164432.9284883,3305124583.420537,172905292.32061842,2503767151.390965
2019-04-27 22:06:00,922607051.1003543,713443153.9356085,2577753917.2508163,170906357.21021962,2490079134.2617455
