date_time,Google,Twitter,Netflix,DailyMotion,Deezer
2019-05-05 19:00:00,3213813448.4561005,1104475891.27744,3847081056.9847717,501263397.25453466,2425241937.9759073
2019-05-05 19:06:00,3226615069.659814,1148963468.1370368,3777437981.957472,709204271.3564402,1381305884.0122824
2019-05-05 19:12:00,3087830782.281948,865901727.5960504,3484543859.611325,467684518.183697,1632203036.7208526
2019-05-05 19:18:00,2405919569.445218,856517274.7691537,4183648530.870051,379626525.0006901,1827956657.7129226
2019-05-05 19:24:00,2510010446.8268747,948595282.194509,4733392775.715472,200748770.722233,1826131504.7551343
2019-05-05 19:30:00,2931901814.6798363,1015162834.5075834,5228688917.725387,649678112.4401491,1594124104.0833554
2019-05-05 19:36:00,3783615244.056083,1089094228.1832302,6229352931.470614,734726034.1065352,1261069231.8195965
2019-05-05 19:42:00,3354030234.335267,1026846972.8831432,5062891622.165183,771144002.8119353,1701164654.3592927
2019-05-05 19:48:00,2753461976.7821064,989629362.8120222,5605137436.030866,557068288.0750071,1140530359.1989179
2019-05-05 19:54:00,3230022846.140334,797028334.9476707,5451436320.476533,341253999.6332274,1185291122.1205394
2019-05-05 20:00:00,3089441724.128374,891123977.4110187,5710045631.873736,702022883.5022771,1096573221.5636492
2019-05-05 20:06:00,3099410012.7591577,958480608.8007264,6150901555.136936,470049295.78485477,1156175474.4885287
2019-05-05 20:12:00,2381729337.2035017,947504885.3165154,6943487423.987624,596820709.9551994,1145434966.1536474
2019-05-05 20:18:00,3067430903.4811497,1100610106.8989155,8441097100.863732,693864626.9241266,1300046546.990653
2019-05-05 20:24:00,2857384748.0403185,974459594.5253637,6378164011.6929865,573102080.687888,1033899413.2021699
2019-05-05 20:30:00,2764484935.261258,885609286.9787717,6507815032.623285,625465827.4210018,1181394792.7243958
2019-05-05 20:36:00,1731154492.0521464,1100781521.5753212,6893573253.089481,753040634.8950052,1372338924.5068758
2019-05-05 20:42:00,2964016527.9149704,1127163310.7512774,8762916339.561615,826762816.3804419,1553270336.3577983
2019-05-05 20:48:00,2426540332.602103,989272324.104171,7029895734.067955,623634819.3232442,1824351640.7374392
2019-05-05 20:54:00,4009966490.4438696,1014770380.1734457,7546874913.136756,628708310.2986834,2687943693.0652385
2019-05-05 21:00:00,2683121293.040756,928085053.8022977,8533043732.309827,776361109.1263359,2766027042.969323
2019-05-05 21:06:00,3145204767.436512,1001218441.7355767,6505084582.122639,492298068.2085716,1232927068.0686142
2019-05-05 21:12:00,4256985662.3202677,960713573.5195453,6346898385.548471,595515237.8758647,1586865124.9965136
2019-05-05 21:18:00,4178972581.639078,925171021.1554457,8041039464.044584,600348806.8360933,983085456.64676
2019-05-05 21:24:00,2847919040.8095837,788972479.932576,7113036223.8528,826624667.3331546,1402252358.5122542
2019-05-05 21:30:00,2753585655.884838,853900108.4778675,10127296259.388365,1046568727.7610406,1467175177.4498706
2019-05-05 21:36:00,2500580134.458845,1133341024.5498257,7280644195.8539095,1088035189.5913837,1632125409.6938915
2019-05-05 21:42:00,3487771760.5740643,1033302790.4800912,8423338897.447472,845234102.419876,1197356820.0554292
2019-05-05 21:48:00,3852446057.1293445,1162923384.8447409,6956517591.763141,909789008.5431633,940922189.6044928
2019-05-05 21:54:00,2490897609.0423665,1077480992.8174462,8021997625.197555,922428165.3884867,1060928074.9850711
2019-05-05 22:00:00,2520509230.129095,1002431035.0022236,6890017911.686934,998504038.8887147,721126088.1953961
2019-05-05 22:06:00,2760678308.6594243,989503547.2287087,7714576931.664831,1259316130.6910286,700948578.5207534
2019-05-05 22:12:00,2466053340.7347546,960116432.3080944,8306381382.9291935,640027346.6034707,1012774110.5081484
2019-05-05 22:18:00,3079271952.6276646,1106654969.9025068,6981625459.939577,1152579603.208411,1296244413.6506958
2019-05-05 22:24:00,2429425871.537539,1102884744.6351638,7302317117.073711,612360963.2160974,1039138728.2519412
2019-05-05 22:30:00,3333116674.832342,1091657189.762866,7432814493.5704155,1008984752.7567145,806491363.0070678
2019-05-05 22:36:00,2544608769.46799,1107089394.5326872,10035387555.497671,652652410.7903485,685946966.6628624
2019-05-05 22:42:00,2470568893.5604095,1091690881.750079,9694836290.954391,812726543.2005558,889774273.0541451
2019-05-05 22:48:00,3134091281.1201086,1040060183.1622103,8474376862.295547,612066340.826626,1272607177.5024257
2019-05-05 22:54:00,2006407047.5805807,1062085698.1376194,8500727210.811183,343861603.20635474,717087421.9513702
2019-05-05 23:00:00,1942871487.2913797,942970209.4824883,7812976845.334474,764204073.1691687,642989013.3475537
2019-05-05 23:06:00,2519717423.831061,806228347.7376382,7797259073.325313,815001979.5900798,862685228.3442937
2019-05-05 23:12:00,3168484440.514299,1066562002.7119832,8615146193.7356,1117397031.3885336,769362545.2087523
2019-05-05 23:18:00,2152914383.6495814,1049902925.9598508,7216095678.584063,1114360128.2949948,671333259.6471204
2019-05-05 23:24:00,2975354852.535096,1125348096.4596922,6742736069.921517,812820253.1590718,629887218.7032022
2019-05-05 23:30:00,2354367550.3569136,1072887716.2345096,7479475954.387145,447190771.60937166,710860118.3250227
2019-05-05 23:36:00,2183432470.1936145,1060720232.8350078,7748084777.236015,420035467.0621478,729283716.5917058
2019-05-05 23:42:00,2068803726.9009466,972930042.3681352,11774091159.23413,815786531.0244018,667175501.2861482
2019-05-05 23:48:00,1869236092.463365,920923940.6976256,6613212210.576503,348389015.9945756,777126921.4627553
2019-05-05 23:54:00,1987973567.9857779,569534817.9507668,3910435765.97294,261218567.51999208,320530805.33062387
2019-05-06 01:00:00,719142684.3021451,400791958.7053906,3159284924.805075,278506698.43084,233141853.18652767
2019-05-06 01:06:00,762150304.2294279,470472924.28915274,2521856532.0811296,350029422.82752657,256640567.78435153
2019-05-06 01:12:00,825680612.1900365,423947790.56401175,2603934025.255352,279675086.47308266,348466121.4031897
2019-05-06 01:18:00,721309583.420713,359691971.42172986,2546828184.2972155,312314138.18686587,222372663.3449953
2019-05-06 01:24:00,959417468.1008643,350390300.75359434,2647700653.44657,218838587.26724643,329477925.61036223
2019-05-06 01:30:00,1356508340.2534518,303176182.64260674,2452819392.829362,525400929.65662587,175984302.95978993
2019-05-06 01:36:00,1679841983.4207804,195816061.5873625,2144720928.6355188,326229034.72921103,317057537.841703
2019-05-06 01:42:00,906305124.0062096,196162307.6897138,2785610915.554897,180774352.24900967,218857117.8723914
2019-05-06 01:48:00,678885808.5930711,238192613.82972392,3868960443.8792014,130153308.98507296,124143767.39041616
2019-05-06 01:54:00,553758297.4653661,131291254.14804643,2294494686.002591,92632545.74296668,156064828.33263725
2019-05-06 02:00:00,593057745.1266909,123354959.72471946,2525363819.134209,285180249.63034725,401502875.2858578
2019-05-06 02:06:00,472893520.25958437,216057958.035384,2440329372.612905,188835947.42203724,402101412.2513777
2019-05-06 02:12:00,604983311.9619048,273241926.4417266,1781776951.1763177,172044897.92461592,328900862.6794895
2019-05-06 02:18:00,230535503.67496,242514206.22101063,1731730709.3880332,212522569.73916745,297381464.33736044
2019-05-06 02:24:00,799822679.1068951,167957128.12082693,1973159294.5868773,76119722.02477719,172032176.01705903
2019-05-06 02:30:00,335638570.32503533,272344350.34003586,1502099587.0991054,326682715.44701785,338062167.2905718
2019-05-06 02:36:00,474932953.876789,360172078.96011865,1479059893.603283,226442567.40978733,434841650.85805964
2019-05-06 02:42:00,241652374.89488623,208051864.8395924,1570569847.642405,106419349.74207126,160784508.73943105
2019-05-06 02:48:00,302948256.4798777,233055914.7624289,1030785999.6959654,174405751.45984018,172806302.02149388
2019-05-06 02:54:00,433845447.72479534,127515287.66694091,1091372053.9325547,171839598.2080141,233576030.91697904
2019-05-06 03:00:00,440681899.94638324,99021527.26320976,1467295902.0851448,85814009.43509819,197723790.8687985
2019-05-06 03:06:00,422523761.14403325,99112692.90101331,1202599901.8503785,83681805.20284909,97205502.54953888
2019-05-06 03:12:00,625310352.3747437,129858650.35715748,999700551.9631437,99238684.50734816,115442991.62792392
2019-05-06 03:18:00,706268131.5681293,79200239.244954,1372457110.750862,48715953.78022517,113193807.49331445
2019-05-06 03:24:00,509281868.5631933,100404286.86330476,1147379207.6823585,18299186.73715034,124955237.50709902
2019-05-06 03:30:00,454980688.3721478,141244780.4741857,1178096183.544767,34888396.69791175,74530228.01027021
2019-05-06 03:36:00,1042975744.3351003,136049982.34839776,1321974658.423357,312367430.0014678,110897799.92422035
